ID_Cliente_Digital,ID_Sesion_Web,Fecha_Sesion,Origen_Trafico,Medio_Trafico,Tipo_Dispositivo,Num_Paginas_Vistas,Indicador_Rebote,Productos_Vistos,Agregados_Carrito,Inicios_Checkout,Compras_Completadas,Ingresos,Num_Transacciones
1.2414285716502449e+18,1484948419,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.67703369445017e+18,1484934645,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.6629359570959788e+18,1484972118,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
6.753669122843961e+18,1484929471,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.9608395927128036e+18,1484927696,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.7975068828504087e+18,1484908948,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.408426463703597e+18,1484941202,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.333015059096547e+18,1484915711,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.847871442769247e+17,1484955693,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.056840261291613e+18,1484968623,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.95572953464869e+18,1484902596,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.2863796358845245e+18,1484945880,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.634897085866545e+18,1484948770,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.22673142947081e+18,1484931367,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.330765546221497e+18,1484934976,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.5988387388962312e+18,1484939738,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.16574564969449e+18,1484948157,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.76612444148264e+18,1484917543,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.492126393786582e+18,1484918880,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.13287032852666e+18,1484918364,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.0722958314260012e+18,1484980385,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.9198551748871667e+18,1484936951,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.189083793271126e+18,1484938818,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.892930616441573e+18,1484933247,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.387745668591387e+18,1484950382,20/1/2017,Orgánico,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.390105934192175e+18,1484918896,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.925430970811679e+18,1484917619,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.0623952026545e+18,1484971591,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.4267926993634857e+18,1484931859,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.799702946417777e+18,1484903259,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.441037085579437e+18,1484941526,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.43343113393728e+17,1484981281,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.955134734085319e+18,1484947990,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.2751786613039503e+18,1484957280,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.442862636480238e+17,1484952848,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.422108672543087e+18,1484929456,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.585763120780954e+18,1484981450,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.932210827022206e+18,1484934859,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.167607204726629e+17,1484964642,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
6.220792508808453e+18,1484914501,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.51460683701677e+18,1484965560,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
2.4954348996290376e+18,1484939600,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.67910013288793e+18,1484958478,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
7.51278615439881e+18,1484961726,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.8520069333543967e+18,1484958877,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.641389667591427e+18,1484959196,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.2005637238601446e+18,1484921938,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
6.56762356649977e+18,1484917507,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.666296456492346e+17,1484911638,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.7211144788964767e+18,1484984240,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.0927690342393426e+18,1484903369,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.5124352316063805e+18,1484970451,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.334899701202581e+18,1484951989,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
5.885629554002617e+18,1484943100,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.7994277228305567e+18,1484974382,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.635504048844387e+18,1484925063,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
6.674148170825256e+17,1484944413,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.95727851760642e+18,1484900432,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.7211144788964767e+18,1484979285,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.654058462103576e+18,1484919857,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.161101065768501e+16,1484975506,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.931956979835587e+18,1484984060,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.1853294245949268e+18,1484912191,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.654084445569702e+18,1484929549,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.613324666486716e+17,1484952237,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.566911283530484e+18,1484980221,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.575272284370178e+18,1484929638,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.823842627015809e+18,1484920701,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.967510832995076e+18,1484911213,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.480150710029428e+18,1484941992,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.307703184781836e+18,1484934758,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.336017303359317e+18,1484908621,20/1/2017,Afiliados & Socios,Afiliado,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.431591663688248e+18,1484983974,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.528596033789688e+18,1484932896,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.562022567479634e+18,1484980685,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.353280458138524e+17,1484960161,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.2192638210037178e+17,1484946509,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.981018280790982e+18,1484955161,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.234207982244653e+18,1484947974,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
2.179262837462132e+17,1484911984,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.294413165676687e+17,1484918346,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.665930665381421e+18,1484959942,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.850739004513696e+18,1484911936,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
3.839280787612162e+16,1484921321,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.680408155658698e+18,1484914833,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.5239570142270807e+18,1484901668,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.0753729883666e+18,1484910404,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.642821798498859e+18,1484905537,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.656363286962205e+18,1484935517,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.1682931729894129e+18,1484919082,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.4070683771291694e+18,1484942237,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.418077207632667e+18,1484967382,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.327621165141602e+18,1484926927,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.821985417093206e+17,1484936318,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.226675017812642e+18,1484966894,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.931956979835587e+18,1484967705,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.931956979835587e+18,1484981967,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.95871043483629e+18,1484933161,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.362844492151994e+18,1484951999,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
3.7397609535345536e+18,1484955169,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.486040003149241e+18,1484955680,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.612375616031263e+18,1484976525,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.436861956675884e+18,1484947714,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.3173712009894277e+18,1484922144,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.640168803011786e+18,1484964423,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
6.677829291226585e+18,1484915551,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
2.724351463203637e+18,1484905455,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.582872705719443e+17,1484922432,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.185702526578404e+18,1484967499,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
5.215499218673752e+18,1484984560,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.883981244542047e+17,1484934622,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.220433117904247e+18,1484953697,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.986748667468315e+18,1484947573,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.701295320663464e+18,1484952136,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.532403109034968e+18,1484922379,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.1682931729894129e+18,1484906714,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.362773993176484e+18,1484979465,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.7211144788964767e+18,1484970919,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.3747974033704735e+18,1484938411,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
1.9720368394427996e+18,1484940901,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.300772905104208e+18,1484966659,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.272094658322874e+18,1484947171,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.569194590803069e+18,1484915428,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.428540041516648e+18,1484976040,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.34408805212524e+18,1484920795,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.974628211045472e+17,1484944822,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.8130706552628634e+18,1484935476,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.5226166009421664e+17,1484921357,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.731251926819856e+18,1484915398,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.0110288958831872e+18,1484971181,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.314927395333322e+18,1484985549,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.711601914914894e+18,1484971802,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
6.428540041516648e+18,1484953454,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.489112689941555e+18,1484961072,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.203657727178089e+18,1484962837,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.69293988698144e+18,1484964626,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.0025681798496026e+17,1484920244,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.746458887826478e+18,1484947927,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.524761419139036e+18,1484959302,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.421035343499113e+17,1484929321,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.746458887826478e+18,1484955272,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
6.684841281866113e+18,1484906933,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.11805870560409e+18,1484899756,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.7172232391960128e+18,1484922127,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.2593130595213606e+17,1484952278,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.08060772884658e+18,1484950303,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.093294571915488e+17,1484931719,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.75088328406443e+18,1484907429,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.000350093384396e+17,1484961064,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.659055097362397e+18,1484956991,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.998167043096761e+18,1484959340,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.035145528062768e+18,1484967439,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.525537916960844e+18,1484964130,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.879146581441993e+18,1484955870,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.01284942213713e+18,1484965369,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.031344145330025e+18,1484959186,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.60128972096074e+18,1484980667,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.552760077166585e+18,1484925935,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.4638615220070144e+18,1484961158,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.841712695156001e+17,1484933587,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.2505547526467066e+17,1484924318,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.700445296713506e+18,1484949493,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.665486743953741e+18,1484915133,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.6997993603981302e+18,1484968411,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.445136375149481e+18,1484939170,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2255829369905568.0,1484911511,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.133550987197921e+17,1484923565,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.457706909970453e+18,1484976429,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.896478581501115e+18,1484971135,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.187363498349737e+18,1484937077,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.049161219631201e+18,1484901106,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.184133854495101e+18,1484968399,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.5015275960197947e+18,1484951051,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
6.777967928866464e+18,1484929973,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.72305611360236e+18,1484903938,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.84603734381217e+18,1484939704,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.0063293839927962e+18,1484922023,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.293619535400069e+18,1484947911,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.02038051757469e+18,1484908885,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.317603546143536e+18,1484958403,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.8516596202162637e+18,1484928847,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.441849317925836e+18,1484921377,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.431383111081869e+18,1484968105,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.492938715734176e+18,1484971434,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.120726519592563e+18,1484937813,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.3459203606535726e+18,1484956227,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.500369467466783e+18,1484920126,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.166627673746773e+18,1484965275,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.313359144907453e+17,1484981706,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
7.523788058394704e+18,1484919114,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.8912341548268486e+17,1484938339,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.313359144907453e+17,1484943325,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
3.4874330574752886e+18,1484957391,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
5.723738243130976e+18,1484973391,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.031616591396584e+18,1484952218,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
3.6025604241873856e+17,1484920177,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
4.0894292583106417e+18,1484900793,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.09002066319026e+18,1484900183,20/1/2017,Directo,Ninguno,Tableta,1,Con rebote,0,0,0,0,0.0,0
7.086780083031657e+18,1484920864,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.483954643436055e+18,1484902939,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
6.478159260632354e+18,1484934618,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
5.275208191400571e+18,1484979836,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.854720490471827e+18,1484934243,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.609423053427651e+17,1484908559,20/1/2017,Directo,Ninguno,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.323294713368713e+17,1484968976,20/1/2017,Otros sitios,CPM & Display,Móvil,1,Con rebote,0,0,0,0,0.0,0
1.7368302427958305e+18,1484946698,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
8.573650524729419e+18,1484952482,20/1/2017,Directo,Ninguno,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.679414971893883e+18,1484941752,20/1/2017,Redes Sociales,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.193422699869272e+18,1484919012,20/1/2017,Redes Sociales,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.794360938609309e+18,1484917308,20/1/2017,Redes Sociales,Recomendación,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.019818773324384e+17,1484959043,20/1/2017,YouTube,Recomendación,Móvil,1,Con rebote,0,0,0,0,0.0,0
9.019818773324384e+17,1484941796,20/1/2017,YouTube,Recomendación,Móvil,1,Con rebote,0,0,0,0,0.0,0
5.720349186897044e+18,1484935100,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.4004735522827766e+18,1484968905,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.450885945906797e+18,1484937845,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.492888515722193e+18,1484966424,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.570629975628255e+18,1484968397,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
7.860690050603039e+18,1484957546,20/1/2017,YouTube,Recomendación,Móvil,1,Con rebote,0,0,0,0,0.0,0
8.347014843934137e+18,1484955753,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.4224845669846303e+18,1484918003,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.181389056350813e+18,1484978748,20/1/2017,YouTube,Recomendación,Móvil,1,Con rebote,0,0,0,0,0.0,0
2.2172269647723898e+17,1484932055,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
1.9356879874459568e+17,1484937059,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
9.056850205031327e+18,1484913043,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
4.927847518056113e+18,1484929768,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
2.8047276815959408e+17,1484967146,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
6.257778063607268e+18,1484939457,20/1/2017,YouTube,Recomendación,Escritorio,1,Con rebote,0,0,0,0,0.0,0
